Word,Valence,Arousal,Dominance,VD_PC1,plutchik_label,insideout2_label
industrialist,4.37,4.77,5.48,-0.162353191724064,anticipation,disgust
industry,5.07,4.25,4.65,-0.39961526530591623,disgust,ennui
ineffective,3.11,3.75,3.55,-2.3157585827763274,sadness,sadness
ineffectual,3.79,3.5,4.21,-1.4411842802071153,sadness,ennui
inefficient,4.05,3.96,5.6,-0.24940732091522086,disgust,ennui
inept,4.1,4.2,4.23,-1.2541665948671954,disgust,disgust
inertia,5.35,5.32,4.05,-0.6964966920219209,disgust,disgust
inevitable,4.1,4.27,3.15,-2.0681021361579566,disgust,anxiety
inexcusable,3.68,3.59,3.82,-1.7961181206180943,sadness,ennui
inexpensive,7.63,4.74,5.72,1.8267151282420768,trust,joy
inexperienced,3.5,3.67,3.64,-2.0316129631672517,sadness,sadness
inexplicable,4.55,5.0,4.43,-0.8538404934227177,disgust,disgust
infallible,5.86,3.79,5.3,0.5284352697888077,anticipation,ennui
infamous,4.86,4.32,5.04,-0.22217283645173372,disgust,disgust
infamy,4.36,5.05,4.65,-0.7934243346975578,disgust,disgust
infant,6.65,4.1,5.26,0.9364714312811016,anticipation,ennui
infantile,4.3,3.6,3.77,-1.489910711712485,sadness,ennui
infantry,3.7,4.05,4.67,-1.144427490639177,disgust,ennui
infatuated,6.0,6.0,4.8,0.22926575248807216,anticipation,envy
infatuation,5.74,5.77,4.59,-0.07321126354169474,anticipation,envy
infect,2.84,4.0,3.7,-2.352470358320324,sadness,anxiety
infection,2.0,4.95,3.8,-2.743020911685547,fear,anxiety
infectious,2.63,5.14,3.19,-2.853307547208442,fear,embarrassment
infer,4.79,3.82,4.95,-0.32882704450401296,disgust,ennui
inferior,3.43,4.55,3.35,-2.2889959751622646,disgust,anxiety
inferiority,3.09,3.47,3.33,-2.492653480335634,sadness,sadness
infernal,4.14,6.3,4.61,-0.9455954409314024,anger,envy
inferno,3.24,6.14,3.32,-2.4169908213655225,fear,fear
infertility,3.0,4.8,2.62,-3.0776601938326866,fear,anxiety
infestation,2.3,5.83,2.75,-3.3679489340504016,fear,embarrassment
infidel,3.9,4.52,5.0,-0.7847928319106693,disgust,disgust
infidelity,2.1,5.7,3.86,-2.6423362043912286,fear,embarrassment
infield,4.75,3.87,5.52,0.07856362028817748,anticipation,ennui
infiltrate,4.41,5.13,5.11,-0.4190150525735215,disgust,disgust
infiltration,3.7,4.78,4.33,-1.400666457341824,disgust,disgust
infinite,6.05,4.6,5.16,0.528310632640742,anticipation,disgust
infinity,6.74,4.0,5.65,1.2803120584697811,trust,ennui
infirmary,3.52,4.13,4.25,-1.5607968979196152,disgust,disgust
inflammation,2.76,4.46,2.64,-3.1957058721060108,fear,anxiety
inflammatory,3.0,4.67,4.17,-1.9095119632765025,disgust,disgust
inflatable,4.79,2.8,5.55,0.1233593673241872,disgust,ennui
inflate,4.3,3.3,5.28,-0.3519082419448469,disgust,ennui
inflated,5.13,3.55,4.47,-0.5019915491874779,disgust,ennui
inflation,2.91,4.5,4.0,-2.0875509061281745,disgust,anxiety
inflict,3.35,3.71,4.6,-1.39131380340938,disgust,ennui
influence,5.53,4.3,5.96,0.8428023046318823,anticipation,ennui
influential,5.94,4.33,6.52,1.4922538267286811,trust,joy
influenza,2.86,4.91,2.76,-3.0498025236288715,fear,anxiety
info,5.95,3.72,5.06,0.3974801645578762,anticipation,ennui
infomercial,3.52,4.35,4.67,-1.244266409639875,disgust,disgust
inform,5.18,3.33,6.4,0.98027444191565,trust,ennui
informal,5.05,3.24,5.58,0.2901804598054942,anticipation,ennui
informant,4.5,4.3,4.79,-0.6102616793815465,disgust,disgust
information,6.33,2.3,5.39,0.8569537422870819,trust,ennui
informative,5.94,3.89,6.47,1.4545716257429977,trust,joy
informer,4.25,4.81,5.71,-0.055574346523719426,anticipation,disgust
infraction,3.86,5.05,4.1,-1.4852588760975698,disgust,disgust
infrared,4.39,4.41,5.25,-0.32459810303590836,disgust,disgust
infrastructure,5.14,4.16,5.33,0.15168891437742618,anticipation,ennui
infuriating,2.63,5.9,4.48,-1.8811067617778108,anger,anger
infuser,5.05,4.2,3.62,-1.186961818833294,disgust,disgust
ingenious,5.61,5.45,6.6,1.3695073301378282,anticipation,joy
ingenuity,6.52,4.39,5.92,1.3617705983471733,trust,joy
ingest,5.0,3.56,6.26,0.7749253601550384,anticipation,ennui
ingrate,3.5,4.47,3.38,-2.2275604082928058,disgust,anxiety
ingredient,5.86,2.45,5.85,0.9429394806313247,trust,ennui
inhabit,5.38,3.65,5.45,0.37524475541066366,anticipation,ennui
inhabitant,5.11,3.57,5.69,0.4063609416408975,anticipation,ennui
inhalation,5.25,3.33,4.72,-0.24702126492526236,disgust,ennui
inhale,5.36,4.43,5.89,0.6957549108623774,anticipation,ennui
inhaler,4.43,3.46,5.05,-0.4531404805340424,disgust,ennui
inherent,5.95,3.71,5.68,0.8647394567803501,anticipation,ennui
inherit,7.11,4.35,4.76,0.8147933255371624,anticipation,ennui
inheritance,6.8,5.0,5.04,0.853868846111343,anticipation,disgust
inhibition,3.95,4.29,4.48,-1.1489546891060265,disgust,disgust
inhibitor,4.43,5.45,4.43,-0.9203997727565164,disgust,disgust
inhospitable,2.65,4.36,3.35,-2.7216312908319553,sadness,anxiety
inhuman,3.18,5.24,3.64,-2.209104374724048,fear,anxiety
inhumane,3.1,5.43,3.36,-2.464497553133074,fear,embarrassment
iniquity,4.25,3.38,4.92,-0.6509531220975168,disgust,ennui
initial,5.38,4.09,5.27,0.239588831862203,anticipation,ennui
initiate,6.1,3.52,6.67,1.6940461354641292,trust,joy
initiation,5.09,4.29,4.68,-0.3659127314922072,disgust,disgust
initiative,6.68,4.09,6.67,2.015749318910822,trust,joy
inject,3.32,4.14,4.74,-1.3024434604829158,disgust,disgust
injection,2.89,5.67,3.5,-2.475466129207308,fear,fear
injunction,4.18,4.26,4.19,-1.239939502766543,disgust,disgust
injure,3.74,5.9,4.22,-1.461380873065728,anger,anger
injury,2.32,5.56,3.6,-2.7162583040714847,fear,embarrassment
injustice,2.45,6.45,3.27,-2.892854944632046,fear,fear
ink,5.65,3.73,6.32,1.1806734310626015,trust,ennui
inkling,5.63,3.9,4.71,-0.043786653898703426,anticipation,ennui
inlet,5.57,2.75,4.75,-0.04692053277705585,sadness,ennui
inmate,2.67,4.73,3.0,-2.974313484509439,fear,anxiety
inn,5.71,3.26,5.52,0.611037854958566,anticipation,ennui
innards,3.11,3.29,4.17,-1.848499290553854,sadness,sadness
innate,5.14,2.95,5.07,-0.04425853074812719,disgust,ennui
inner,5.11,3.5,5.71,0.4214338220351705,anticipation,ennui
innermost,5.25,3.57,6.24,0.8985176450395126,trust,ennui
inning,5.14,3.4,5.79,0.49836516344571324,anticipation,ennui
innkeeper,5.06,3.05,5.5,0.23543554483955054,anticipation,ennui
innocence,6.73,3.65,6.38,1.8249255862496083,trust,joy
innocent,6.55,4.4,5.92,1.378410418180623,trust,joy
innocuous,5.28,3.7,4.78,-0.18516280390899217,disgust,ennui
innovation,6.95,6.42,6.38,1.9469509316949056,surprise,joy
innovative,6.38,4.17,6.55,1.7589138382106857,trust,joy
innuendo,4.65,4.68,5.63,0.10599839634518249,anticipation,disgust
inoperable,2.5,5.05,3.23,-2.895267672364844,fear,anxiety
input,5.05,3.0,6.17,0.734830431436558,trust,ennui
inquest,3.77,3.71,5.81,-0.2464470618875472,disgust,ennui
inquire,5.32,3.73,6.25,0.9448803315146983,trust,ennui
inquiry,5.09,3.67,5.76,0.4480228097985537,anticipation,ennui
inquisitive,6.0,5.33,5.85,1.020591973187423,anticipation,joy
inquisitor,4.0,5.14,4.04,-1.452825024724291,disgust,disgust
insane,2.55,5.14,3.74,-2.483176189255124,fear,anxiety
insanity,2.7,7.79,4.12,-2.113592362596682,fear,envy
insatiable,4.26,5.48,2.95,-2.1300852343222916,fear,fear
inscription,6.14,4.85,5.06,0.5028656901697236,anticipation,disgust
inscrutable,4.1,4.33,4.96,-0.7040064604762185,disgust,disgust
insect,4.43,4.67,4.79,-0.6490879256595958,disgust,disgust
insecticide,3.86,5.09,4.47,-1.2064105888035128,disgust,disgust
insecure,2.3,4.57,3.62,-2.7122786368995113,disgust,anxiety
insecurity,2.24,4.81,3.56,-2.7907769177492305,fear,anxiety
insemination,3.65,4.68,5.07,-0.8707029158094595,disgust,disgust
insensitive,3.55,4.32,4.48,-1.3708189535520219,disgust,disgust
inseparable,5.67,4.32,4.9,0.12159213629149324,anticipation,ennui
insert,5.1,3.68,5.85,0.5213973781839334,anticipation,ennui
insertion,4.47,5.05,5.18,-0.3329803315266662,anticipation,disgust
insider,4.5,4.39,5.63,0.022799297177934084,anticipation,disgust
insidious,3.55,4.68,3.58,-2.049098571294323,disgust,anxiety
insight,6.76,3.96,6.3,1.7812738845059644,trust,joy
insightful,5.43,4.27,6.85,1.4580794160655468,trust,joy
insignia,5.57,2.83,5.44,0.47309384082537503,trust,ennui
insignificant,3.64,3.7,4.64,-1.2003164508974864,disgust,ennui
insinuate,4.09,5.22,5.84,-0.04634632973934097,anticipation,disgust
insipid,4.16,2.9,4.29,-1.1756683140174762,sadness,ennui
insist,4.42,4.55,6.35,0.5210501384825753,anticipation,disgust
insistence,5.0,5.63,5.33,0.07403642182132802,anticipation,disgust
insistent,4.75,3.91,5.54,0.09363650068245116,anticipation,ennui
insolence,3.5,3.83,5.22,-0.8408554120196579,disgust,ennui
insolent,2.74,5.43,4.12,-2.0914059361520825,anger,anger
insomnia,2.67,4.91,2.92,-3.034605006086533,fear,anxiety
inspect,5.26,4.05,4.78,-0.19625601713129218,disgust,ennui
inspection,4.32,4.05,4.48,-0.9437302444934808,disgust,ennui
inspector,4.33,3.61,5.89,0.12445442991393948,anticipation,ennui
inspiration,6.53,4.77,6.0,1.4276087265354171,trust,joy
inspirational,6.95,4.0,6.08,1.7208577257808055,trust,joy
inspire,7.42,5.9,7.11,2.7578015768099275,joy,joy
inspired,6.89,5.56,7.3,2.6070237901645803,joy,joy
instability,2.75,4.89,3.27,-2.7264567462975497,fear,anxiety
install,5.95,3.72,6.68,1.6183834764940175,trust,joy
installation,5.06,3.42,5.75,0.42384654976796743,anticipation,ennui
installment,4.42,4.43,5.54,-0.08940151748549499,anticipation,disgust
instant,5.84,4.33,6.22,1.2106945547030818,trust,joy
instantaneous,5.16,4.72,5.96,0.6375778600193367,anticipation,disgust
instinct,5.67,4.44,6.26,1.1465480031020805,anticipation,joy
instinctive,5.81,4.04,5.88,0.9378157681669851,anticipation,ennui
institute,4.95,3.5,5.11,-0.11949829557142794,disgust,ennui
institution,4.0,4.09,4.74,-0.9252742109247238,disgust,ennui
instruct,5.81,4.25,6.23,1.2015911750667692,trust,ennui
instruction,5.22,2.62,5.65,0.4372278535749991,trust,ennui
instructive,6.26,4.05,5.96,1.2477045872458234,trust,ennui
instructor,6.15,5.05,5.81,1.0736453115661244,anticipation,joy
instrument,6.68,3.88,6.35,1.7745832326024482,trust,joy
instrumental,6.76,3.92,6.68,2.067658611997158,trust,joy
insubordination,3.47,6.29,4.04,-1.7467951751152349,anger,anger
insufferable,3.85,3.65,3.38,-2.0334291769025596,sadness,sadness
insufficient,3.24,3.57,3.38,-2.3717721801827025,sadness,sadness
insulation,5.37,3.71,5.56,0.45259899096801687,anticipation,ennui
insulin,4.52,4.92,3.81,-1.3377396054786412,disgust,disgust
insult,2.62,5.3,3.96,-2.278548258640068,fear,embarrassment
insulting,1.89,4.7,4.48,-2.291555651002902,disgust,anxiety
insurance,3.76,3.8,5.84,-0.22938434790728715,disgust,ennui
insure,5.67,3.76,5.72,0.7395802324567,anticipation,ennui
intact,6.0,3.18,7.3,2.113375801772241,trust,joy
intake,5.53,4.0,6.35,1.1367234723202124,trust,ennui
intangible,5.7,3.19,4.28,-0.3290273360975308,disgust,ennui
integral,5.19,3.65,6.11,0.7672642828098368,anticipation,ennui
integrate,5.78,3.37,5.08,0.31826073256260207,anticipation,ennui
integration,5.29,4.38,5.88,0.6493922243871916,anticipation,ennui
integrity,6.11,3.36,6.96,1.9181495077922428,trust,joy
intellect,6.62,4.41,6.69,1.9975425596381968,trust,joy
intellectual,7.65,4.53,6.56,2.4708693180238575,trust,joy
intelligence,7.65,6.32,6.72,2.5914523611780442,joy,joy
intelligent,7.6,5.67,6.77,2.601401529107978,joy,joy
intend,5.75,3.39,6.18,1.1306293344141862,trust,ennui
intense,5.65,6.6,5.57,0.6154404162773508,surprise,envy
intensity,5.19,7.05,5.34,0.1869583876303125,surprise,envy
intensive,4.25,4.38,5.9,0.08761801722187765,anticipation,disgust
intent,5.86,4.32,6.25,1.2443970885167919,trust,joy
intention,5.58,3.91,6.81,1.5111327544442488,trust,joy
intentional,5.37,3.89,6.0,0.7842023596420308,anticipation,ennui
interact,6.0,3.78,5.46,0.7266708054990928,anticipation,ennui
interaction,5.62,4.35,5.06,0.21444214638993012,anticipation,ennui
interactive,5.89,4.28,5.29,0.5375386494251205,anticipation,ennui
intercede,5.24,4.04,5.38,0.2448371814746085,anticipation,ennui
intercept,4.64,4.59,5.1,-0.2989795407142117,disgust,disgust
interception,5.41,4.23,4.5,-0.32407724348387085,disgust,ennui
interchangeable,5.37,3.77,5.75,0.5957913547136139,anticipation,ennui
intercom,5.26,2.86,5.52,0.3614405574568213,anticipation,ennui
intercourse,7.22,6.5,6.0,1.8103245827047585,surprise,joy
interest,6.66,4.36,6.31,1.733344258591602,trust,joy
interested,6.83,4.45,6.83,2.2195314612322576,trust,joy
interesting,6.78,5.1,6.83,2.1917984281765084,trust,joy
interface,5.32,3.35,6.15,0.8695159295433319,trust,ennui
interfere,3.94,4.33,4.71,-0.9811631711830333,disgust,disgust
interference,4.71,3.84,4.11,-1.0062608739526928,disgust,ennui
intergalactic,6.32,5.91,4.37,0.08269023556799174,anticipation,envy
interim,4.68,3.68,5.4,-0.050699908355511386,anticipation,ennui
interior,5.79,3.86,5.54,0.6704835882420388,anticipation,ennui
interject,4.29,3.52,5.18,-0.43281925052736386,disgust,ennui
interlude,5.47,3.96,4.79,-0.0722408381000082,anticipation,ennui
intermediate,5.05,3.28,4.94,-0.19215171281125273,disgust,ennui
intermission,5.2,5.0,5.38,0.22265075503000895,anticipation,disgust
intermittent,4.65,3.6,4.77,-0.5421354606085718,disgust,ennui
intern,5.14,3.62,5.55,0.31749059871443286,anticipation,ennui
internal,5.18,3.67,6.25,0.8672278389585997,trust,ennui
international,5.65,3.95,5.33,0.43456585154607047,anticipation,ennui
internet,6.68,5.44,6.24,1.6916823904339453,surprise,joy
internship,5.9,6.25,5.11,0.4074293324878109,anticipation,envy
interoffice,4.32,3.67,4.59,-0.8608294023249778,disgust,ennui
interpret,5.2,4.43,5.24,0.11714059227009577,anticipation,disgust
interpretation,5.6,4.21,5.43,0.48219722046168717,anticipation,ennui
interpreter,5.8,3.14,5.74,0.8267589987959222,trust,ennui
interpretive,5.16,2.9,6.3,0.8938168267219835,trust,ennui
interrogate,2.76,4.8,4.64,-1.688417832678676,disgust,disgust
interrogation,2.21,5.41,2.92,-3.2897489101994273,fear,embarrassment
interrupt,3.26,4.36,3.93,-1.946174756117886,disgust,disgust
interruption,3.81,3.88,4.25,-1.3999453061962686,disgust,ennui
intersection,4.58,4.45,4.42,-0.8447371137864044,disgust,disgust
interstate,5.0,4.38,4.91,-0.24249406645841223,disgust,disgust
interstellar,5.95,4.95,5.33,0.6009640498805667,anticipation,disgust
interval,5.05,3.43,5.7,0.38061774217113437,anticipation,ennui
intervene,5.21,4.48,5.82,0.5598007303151726,anticipation,disgust
intervention,4.14,4.74,4.57,-0.9757412017199492,disgust,disgust
interview,4.68,6.35,6.84,1.0345474800321692,surprise,envy
interviewer,5.0,4.52,4.75,-0.36307710961259915,disgust,disgust
intestinal,3.3,3.82,4.47,-1.517020559027906,disgust,ennui
intestine,3.37,4.5,4.21,-1.6741417578754103,disgust,disgust
intimacy,7.0,6.0,6.59,2.1329492088905253,surprise,joy
intimate,7.22,6.02,6.29,2.0288813484217223,surprise,joy
intimidate,2.84,5.27,5.75,-0.8075001179073061,disgust,disgust
intimidating,3.0,4.33,4.0,-2.0376314466278256,disgust,anxiety
intimidation,3.79,4.67,3.25,-2.1646825391322357,disgust,anxiety
intolerable,3.14,5.41,4.15,-1.8469323511146771,anger,anger
intolerance,2.95,5.35,3.87,-2.1633382022463516,fear,embarrassment
intolerant,3.43,4.05,4.74,-1.241430787760267,disgust,ennui
intoxicating,5.58,5.81,2.82,-1.4959068842132845,anger,anger
intracranial,4.62,4.45,4.57,-0.7095040843847545,disgust,disgust
intravenous,4.29,4.09,4.59,-0.8774692221584277,disgust,ennui
intrepid,5.37,3.95,5.5,0.40738034978519716,anticipation,ennui
intricate,5.11,4.48,5.13,-0.01567970939875673,anticipation,disgust
intrigue,6.05,5.18,6.21,1.3196368533400926,anticipation,joy
intriguing,6.53,5.44,5.53,1.0733960372699936,anticipation,joy
intro,5.15,4.48,5.84,0.5415939710425466,anticipation,disgust
introduce,5.91,4.55,6.84,1.7167800932036048,trust,joy
introduction,5.81,3.9,5.36,0.5459208779158783,anticipation,ennui
intrude,3.1,5.2,3.92,-2.04245690209342,disgust,disgust
intruder,2.46,5.66,3.18,-2.955136299795126,fear,embarrassment
intrusion,3.37,4.9,2.75,-2.7744620266573645,fear,anxiety
intrusive,3.05,5.77,4.47,-1.655685724306653,anger,anger
intubation,4.1,4.04,4.32,-1.1863386330929655,disgust,ennui
intuition,6.42,4.81,5.84,1.2460130106585814,anticipation,joy
intuitive,6.0,4.28,6.29,1.3521953418614368,trust,joy
invade,3.32,6.0,4.31,-1.6265103889597932,anger,anger
invader,2.23,5.67,3.5,-2.8415421655432,fear,embarrassment
invalid,3.52,3.7,5.1,-0.9201994811629982,disgust,ennui
invaluable,5.6,5.21,5.14,0.2636404547447236,anticipation,disgust
invasion,2.45,6.59,3.0,-3.0963388299547363,fear,fear
invasive,3.1,6.28,3.23,-2.5624712756958505,fear,fear
invent,6.64,6.16,6.9,2.1669010170003666,surprise,joy
invention,6.4,4.24,6.67,1.860444333798626,trust,joy
inventive,6.29,4.22,6.39,1.5884113355561498,trust,joy
inventor,6.21,4.62,5.15,0.6095198982220036,anticipation,disgust
inventory,4.95,3.58,5.48,0.1593499917226291,anticipation,ennui
inverted,4.91,3.85,5.58,0.21252796724939602,anticipation,ennui
invest,6.16,3.95,5.94,1.1771656407400517,trust,ennui
investigate,5.68,4.09,5.43,0.5265700733508862,anticipation,ennui
investigation,4.36,5.7,6.11,0.3068959340843967,anticipation,envy
investigative,5.5,5.8,5.69,0.6226785994757427,anticipation,envy
investigator,4.95,4.35,4.79,-0.3606643818798017,disgust,disgust
investment,5.14,4.73,5.19,0.04617875161751298,anticipation,disgust
investor,5.42,3.39,5.76,0.6310608279664998,anticipation,ennui
invincible,6.32,5.3,6.6,1.7633163995294698,trust,joy
invisibility,5.32,4.32,5.1,0.07818970884398053,anticipation,ennui
invisible,5.0,3.95,4.27,-0.7248262390751599,disgust,ennui
invitation,7.05,4.94,6.43,2.040099198792088,trust,joy
invite,5.68,5.1,6.95,1.6721089833156613,trust,joy
invoice,4.6,3.68,5.7,0.13102044466938959,anticipation,ennui
invoke,5.05,4.85,5.54,0.2600346990169475,anticipation,disgust
involuntary,4.05,3.75,4.13,-1.357264029894312,disgust,ennui
involve,5.44,3.6,5.28,0.28040491172623977,anticipation,ennui
involvement,5.81,2.95,6.41,1.337247098615229,trust,ennui
invulnerable,6.05,3.85,5.36,0.6790394365834755,anticipation,ennui
iodine,4.9,4.21,4.86,-0.3356423335555941,disgust,ennui
ion,5.1,4.19,5.16,0.0013830045815032264,anticipation,ennui
iota,5.16,2.76,4.55,-0.4250602077769346,sadness,ennui
irate,2.9,4.71,3.6,-2.3945551206247915,disgust,anxiety
iris,6.85,4.2,6.24,1.7859747028234934,trust,joy
iron,5.03,3.24,5.51,0.22633216520323776,anticipation,ennui
ironclad,5.14,3.77,6.09,0.7244583693598132,anticipation,ennui
ironic,5.42,4.39,4.46,-0.34867639766126773,disgust,disgust
irony,5.19,4.09,5.28,0.14173974644749274,anticipation,ennui
irrational,3.5,5.12,3.46,-2.1672688867157124,disgust,anxiety
irregular,4.05,4.86,4.93,-0.7543488141233781,disgust,disgust
irregularity,4.26,3.94,3.44,-1.760799664662595,disgust,ennui
irrelevant,3.35,3.71,4.68,-1.3310222818322863,disgust,ennui
irreparable,4.05,5.05,3.5,-1.832059762313922,disgust,disgust
irreplaceable,5.59,4.62,3.95,-0.63874253532569,disgust,disgust
irresistible,6.58,5.71,4.68,0.46053165356912507,anticipation,envy
irresponsible,2.5,5.0,3.91,-2.38278973895955,disgust,anxiety
irreversible,3.61,4.09,3.11,-2.3700316208928474,sadness,anxiety
irrigate,5.23,3.77,5.6,0.4050922592004655,anticipation,ennui
irrigation,3.82,4.65,6.05,-0.03783946410051761,anticipation,disgust
irritable,2.85,6.37,4.23,-1.9474924212609304,anger,anger
irritate,3.19,5.85,4.39,-1.6383247533276482,anger,anger
irritating,2.63,4.91,3.77,-2.416194015774515,disgust,anxiety
irritation,3.38,5.5,4.35,-1.5630849885043472,anger,anger
island,7.18,4.25,5.58,1.4716076679804189,trust,joy
isle,6.05,3.24,4.7,0.18163438357245495,anticipation,ennui
isolate,4.35,4.6,4.38,-1.0024548266313988,disgust,disgust
isolation,3.77,3.0,4.52,-1.2186478473181783,sadness,ennui
isotope,5.35,2.73,5.19,0.16265749045166045,sadness,ennui
issue,3.95,4.55,5.47,-0.40284710958949616,disgust,disgust
itch,3.11,5.0,3.86,-2.0821289366650904,disgust,anxiety
itchy,2.53,4.9,3.0,-3.051965977065538,fear,anxiety
item,5.29,2.9,5.5,0.36300749689599804,anticipation,ennui
itinerary,6.1,3.27,5.32,0.6766267088506782,trust,ennui
ivory,5.2,2.33,5.17,0.06438551089013883,sadness,ennui
jab,3.81,4.85,5.42,-0.5181818031312777,disgust,disgust
jabber,4.38,3.78,4.95,-0.5562379155611582,disgust,ennui
Jack Daniels,5.38,4.78,5.59,0.4807549181705768,anticipation,disgust
jackal,4.65,4.58,4.57,-0.6928642645513048,disgust,disgust
jackass,4.05,6.57,4.59,-1.0105877808260249,anger,envy
jacket,5.86,3.35,6.89,1.7267292611335388,trust,joy
jackhammer,3.9,4.7,4.76,-0.9656673966419497,disgust,disgust
jackpot,7.1,5.62,4.35,0.5002526708434084,anticipation,disgust
jackrabbit,5.95,3.61,4.36,-0.1300706492416905,disgust,ennui
jade,6.25,3.43,5.37,0.7975080090036099,trust,ennui
jaded,3.62,3.79,5.65,-0.4502292042089816,disgust,ennui
jagged,3.95,6.05,4.48,-1.1489546891060265,anger,anger
jaguar,5.63,5.55,5.1,0.2501345137896267,anticipation,disgust
jail,1.91,4.47,3.91,-2.7100395290173926,disgust,anxiety
jailbird,2.38,4.48,3.18,-2.9995091526843254,fear,anxiety
jailbreak,3.5,5.6,5.27,-0.8031732110339745,anger,anger
jailer,2.61,4.95,3.79,-2.412214348602541,disgust,anxiety
jailhouse,2.57,4.5,2.89,-3.1126803927894415,fear,anxiety
jalopy,5.15,3.94,4.12,-0.7546737428649613,disgust,ennui
